fighter_id,name,height,reach,stance,dob,record
a78a87d8c2bbb1cb,Julija Stoliarenko,"5' 7""","66""",Orthodox,"Apr 08, 1993",11-10-2
1291edf2d566a71a,Julio Arce,"5' 7""","70""",Southpaw,"Oct 27, 1989",19-6-0
60c72f7459827881,Julio Paulino,"6' 0""",--,Orthodox,"Dec 04, 1975",23-5-0
6add18754930182b,Julius Walker,"6' 4""","78""",Orthodox,"Jul 16, 1999",7-3-0
1ed32eaaba9ffe10,Jumabieke Tuerxun,"5' 7""",--,Orthodox,"Apr 17, 1986",19-4-1
285ae0b4a68221f4,JunYong Park,"5' 10""","73""",Orthodox,"Feb 27, 1991",19-7-0
d74cba8566291bfa,Junie Browning,"5' 9""",--,Orthodox,"May 12, 1984",5-6-0
c482c8605455a213,Junior Albini,"6' 3""","74""",Orthodox,"Mar 15, 1991",14-6-0
d0d7160824278840,Junior Assuncao,"5' 9""","72""",Orthodox,"Jun 24, 1981",16-6-0
63def5a5662a6917,Junior Dos Santos,"6' 4""","77""",Orthodox,"Jan 30, 1984",21-9-0
c15fa95b9a12fde4,Junior Tafa,"6' 3""","75""",Orthodox,"Sep 21, 1996",7-6-0
b102c26727306ab6,Jussier Formiga,"5' 5""","67""",Orthodox,"Apr 14, 1985",23-8-0
231926533134ec1f,Justin Buchholz,"6' 0""","73""",Orthodox,"Aug 22, 1983",15-10-0
e56daf7725a0b5ab,Justin Edwards,"5' 10""","70""",Orthodox,"Jan 26, 1983",9-5-0
27fc9218a3653e3c,Justin Eilers,"6' 1""",--,Orthodox,"Jun 28, 1978",19-7-1
78863e4a28204a6b,Justin Frazier,"6' 0""","75""",Southpaw,"Jun 15, 1989",10-3-0
9e8f6c728eb01124,Justin Gaethje,"5' 11""","70""",Orthodox,"Nov 14, 1988",28-5-0
1ea8df62b3f8fea6,Justin James,"5' 10""",--,Orthodox,"Nov 08, 1976",13-7-0
304a21d0595e1a08,Justin Jaynes,"5' 7""","68""",Orthodox,"Aug 10, 1989",16-8-0
9b75954db8db2a08,Justin Jones,"5' 11""",--,Orthodox,"Sep 06, 1987",9-2-0
879f6cae48d25baa,Justin Lawrence,"5' 8""","67""",Orthodox,"May 15, 1990",10-4-0
ba1e6cb3d43f7430,Justin Ledet,"6' 4""","80""",Orthodox,"Sep 28, 1988",9-4-0 (1 NC)
8c3f3c43c8ceb778,Justin Levens,"5' 11""",--,Orthodox,"Apr 18, 1980",10-7-0
3da19339ee7051d5,Justin Martin,"6' 0""",--,,--,4-3-0
75f871836d41f90f,Justin McCully,"6' 1""","73""",Orthodox,"Feb 18, 1976",11-5-2
9b198c73e3d0d289,Justin Salas,"5' 8""","70""",Southpaw,"Mar 13, 1982",12-7-0
9fa568ad2bf2cb0b,Justin Scoggins,"5' 7""","66""",Southpaw,"May 02, 1992",11-5-0
e13abac8089a801a,Justin Tafa,"6' 0""","74""",Southpaw,"Dec 13, 1993",7-5-0 (1 NC)
ce1e867808ef5fce,Justin Willis,"6' 1""","78""",Southpaw,"Jul 19, 1987",8-2-0
e78f601035d677f2,Justin Wren,"6' 2""",--,Orthodox,"Apr 27, 1987",13-2-0
928ae2e5b5f7a9ec,Justine Kish,"5' 5""","64""",Orthodox,"Apr 13, 1988",7-4-0
95eb112a85601a0a,Jutaro Nakao,"5' 9""",--,Southpaw,"Nov 30, 1970",25-19-4
9cd047a828dd7515,KB Bhullar,"6' 4""","78""",Switch,"Oct 12, 1991",8-2-0
b7ffa72aa148599a,KJ Noons,"5' 10""","70""",Orthodox,"Dec 07, 1982",13-9-0 (1 NC)
7facc9c45d792985,Kaan Ofli,"5' 7""","66""",Orthodox,"Jun 19, 1993",15-4-1
d33da8a3d82bdb62,Kai Asakura,"5' 8""","69""",Orthodox,"Oct 31, 1993",22-6-0
eee0ef3e2b14816b,Kai Kamaka III,"5' 7""","69""",Orthodox,"Jan 05, 1995",18-8-1
853eb0dd5c0e2149,Kai Kara-France,"5' 4""","69""",Orthodox,"Mar 26, 1993",25-12-0 (1 NC)
05b43e0ead3df345,Kailin Curran,"5' 4""","65""",Orthodox,"Apr 11, 1991",4-5-0
633a45d131192ffe,Kajan Johnson,"5' 11""","75""",Orthodox,"Apr 21, 1984",23-13-1
c8136ab8aa32c974,Kalib Starnes,"6' 3""","74""",Orthodox,"Jan 06, 1975",17-11-1
27b164b0d1833df0,Kalindra Faria,"5' 7""",--,Switch,"Jul 23, 1986",18-8-1
ece280745f8727b8,Kamal Shalorus,"5' 8""","68""",Orthodox,"Aug 27, 1972",9-5-2
f1b2aa7853d1ed6e,Kamaru Usman,"6' 0""","76""",Switch,"May 11, 1987",21-5-0
c7d7fda69ec410d3,Kamuela Kirk,"5' 10""","75""",Switch,"Apr 13, 1994",12-6-0
e0b0cf71e0d69dd0,Kanako Murata,"5' 1""","62""",Orthodox,"Aug 10, 1993",12-3-0
2db0c114414d4f06,Karine Gevorgyan,"5' 4""","63""",,"Mar 09, 1989",3-3-0
9d62c2d8ee151f08,Karine Silva,"5' 5""","67""",Orthodox,"Dec 02, 1993",19-7-0
37d5b176d438d2a5,Karl Roberson,"6' 1""","74""",Southpaw,"Oct 04, 1990",9-6-0
d35f734c56a89103,Karl Williams,"6' 3""","79""",Orthodox,"Jan 06, 1990",10-2-0
d23ccf4a6c221284,Karlos Vemola,"6' 0""","75""",Orthodox,"Jul 03, 1985",17-5-0
349aaa3da11eb587,Karo Parisyan,"5' 10""","72""",Orthodox,"Aug 28, 1982",24-11-0 (1 NC)
351c4ec637380ad5,Karol Rosa,"5' 5""","67""",Orthodox,"Dec 30, 1994",19-8-0
d7c3816669784109,Karolina Kowalkiewicz,"5' 3""","64""",Orthodox,"Oct 15, 1985",16-10-0
e872e9a9a902c045,Katlyn Cerminara,"5' 9""","68""",Orthodox,"Dec 28, 1988",18-6-0
d71d968dc6ecfdaf,Katsuhisa Fujii,"6' 0""",--,Orthodox,"Aug 15, 1972",9-18-1
44470bfd9483c7ad,Katsunori Kikuno,"5' 8""","66""",Orthodox,"Oct 31, 1981",24-8-2
ec13c393d029297d,Kaue Fernandes,"5' 9""","73""",Orthodox,"Mar 17, 1995",11-2-0
4100c7a09497ad41,Kay Hansen,"5' 2""","63""",Orthodox,"Aug 14, 1999",7-6-0
1af1170ed937cba7,Kayla Harrison,"5' 8""","66""",Southpaw,"Jul 02, 1990",19-1-0
ca36633b80be4a78,Kaynan Kruschewsky,"6' 0""","73""",Orthodox,"Apr 04, 1991",15-3-0 (1 NC)
b034747dc1d15491,Kazuhiro Nakamura,"5' 11""","70""",Orthodox,"Jul 16, 1979",21-13-0
c4af2feb4b58bc3b,Kazuki Tokudome,"5' 11""","73""",Southpaw,"Mar 04, 1987",18-7-1
ec18eb918121787c,Kazula Vargas,"5' 8""","71""",Southpaw,"Aug 15, 1985",12-5-0
9b5b5a75523728f3,Kazushi Sakuraba,"6' 0""",--,Southpaw,"Jul 14, 1969",26-17-1 (2 NC)
782a2a17d3e38fdf,Keigo Kunihara,"6' 0""",--,Orthodox,--,3-2-0
3618e0632ecdba9c,Keiichiro Nakamura,"5' 10""","70""",Southpaw,"Dec 02, 1998",8-1-0
6014d25e73b669c9,Keiichiro Yamamiya,"5' 11""",--,Southpaw,"Jul 12, 1972",45-35-10
65ddc8a9ac4e8531,Keita Nakamura,"5' 11""","73""",Southpaw,"May 22, 1984",34-10-2 (1 NC)
e3779ef06e98f185,Keith Berish,"6' 0""",--,Orthodox,"Nov 14, 1985",5-1-0 (1 NC)
bf12aca029bfcc47,Keith Hackney,"5' 11""",--,Sideways,"Apr 15, 1958",2-2-0
b9d0fd83bb8a147a,Keith Jardine,"6' 2""","76""",Orthodox,"Oct 31, 1975",17-11-2
f62850b3c7480db9,Keith Mielke,"5' 8""",--,,--,0-5-0
c75b99887c8c3f5a,Keith Rockel,"6' 0""",--,Orthodox,"Aug 28, 1965",12-4-1
cd12227edd3f134b,Keith Wisniewski,"6' 0""",--,Orthodox,"Oct 25, 1981",28-15-1
1a225f04aa6e0739,Kelly Dullanty,"5' 8""",--,Orthodox,"Nov 04, 1977",4-2-0
9c42a0de8e012870,Kelly Faszholz,"5' 8""",--,Orthodox,"Apr 09, 1985",4-2-0
8c0580d4fff106c1,Kelvin Gastelum,"5' 9""","71""",Southpaw,"Oct 24, 1991",21-11-0 (1 NC)
63b65af1c5cb02cb,Ken Shamrock,"6' 1""","72""",Orthodox,"Feb 11, 1964",28-17-2
fbf0947399d14323,Ken Stone,"5' 8""","71""",Southpaw,"Oct 08, 1982",11-4-0
234f3767ff0e5701,Kendall Grove,"6' 6""","79""",Orthodox,"Nov 12, 1982",23-17-0 (1 NC)
9f488f520ed25bbf,Kenichi Yamamoto,"6' 0""",--,Orthodox,"Jul 11, 1976",5-12-2
8667caa0451d245b,Kennedy Nzechukwu,"6' 5""","83""",Southpaw,"Jun 13, 1992",14-6-1
cb139171ed1b69fe,Kenny Florian,"5' 10""","74""",Southpaw,"May 26, 1976",14-6-0
6e0273f9478be71e,Kenny Robertson,"5' 10""","74""",Orthodox,"Feb 14, 1984",15-5-0
030f08370fd1c2bb,Kerry Schall,"6' 2""",--,Orthodox,"Aug 09, 1971",24-13-0 (1 NC)
8bd4200561c77a62,Ketlen Souza,"5' 3""","63""",Orthodox,"Aug 18, 1994",17-6-0
b9706f80d005036c,Ketlen Vieira,"5' 8""","68""",Orthodox,"Aug 26, 1991",16-5-0
cf946e03ba2e7666,Kevin Aguilar,"5' 7""","73""",Orthodox,"Sep 07, 1988",17-5-0
34b96d52db1d26e6,Kevin Borjas,"5' 5""","68""",Orthodox,"Dec 06, 1997",11-5-0
a6d8bfe9e0c8153b,Kevin Burns,"5' 10""","74""",Orthodox,"Mar 03, 1980",12-7-0
8d9586726252dbf7,Kevin Casey,"5' 11""","77""",Southpaw,"Jun 15, 1981",9-5-2 (2 NC)
7e9b36a9847db116,Kevin Christian,"6' 7""","80""",Orthodox,"Jan 21, 1995",9-4-0
35b3772629e27a49,Kevin Croom,"5' 11""","73""",Orthodox,"Jul 15, 1987",21-15-0 (1 NC)
27541033b97c076d,Kevin Ferguson,"6' 2""","77""",Orthodox,"Feb 08, 1974",5-2-0 (1 NC)
3a46b268013afede,Kevin Holland,"6' 3""","81""",Orthodox,"Nov 05, 1992",29-15-0 (1 NC)
13b2f59210dda9cc,Kevin Jackson,"5' 10""",--,Switch,"Nov 25, 1964",4-2-0
02e52b3a595f0786,Kevin Jordan,"6' 3""",--,Orthodox,"Dec 31, 1970",11-9-0
dda15dbfafb792df,Kevin Jousset,"6' 2""","75""",Orthodox,"May 02, 1993",10-4-0
ee9ebceabfd16fa7,Kevin Lee,"5' 9""","77""",Orthodox,"Sep 04, 1992",18-8-0
0c258d1d8e16e5f1,Kevin Natividad,"5' 6""","70""",Orthodox,"Apr 02, 1993",9-4-0
6859f67468ba8489,Kevin Randleman,"5' 10""",--,Orthodox,"Aug 10, 1971",17-16-0
598a58db87b890ee,Kevin Rosier,"6' 4""",--,Orthodox,--,2-6-0
239d8e5359022f3b,Kevin Vallejos,"5' 7""","68""",Switch,"Dec 08, 2001",18-1-0
032cc3922d871c7f,Khabib Nurmagomedov,"5' 10""","70""",Orthodox,"Sep 20, 1988",29-0-0
c3218c810959d279,Khadis Ibragimov,"6' 3""","78""",Orthodox,"May 21, 1995",8-4-0
231cae8b77fbbcc1,Khalid Murtazaliev,"6' 0""","76""",Orthodox,"Jul 15, 1993",14-2-0
b4537562f88ac582,Khalid Taha,"5' 5""","69""",Orthodox,"Feb 15, 1992",13-5-0 (1 NC)
749f572d1d3161fb,Khalil Rountree Jr.,"6' 1""","76""",Southpaw,"Feb 26, 1990",15-7-0 (1 NC)
78e501478a36a018,Khama Worthy,"5' 11""","74""",Orthodox,"Oct 15, 1986",16-9-0
767755fd74662dbf,Khamzat Chimaev,"6' 2""","75""",Orthodox,"May 01, 1994",15-1-0
2558ae2e5671e318,Khaos Williams,"6' 0""","77""",Orthodox,"Mar 30, 1994",16-5-0
5c10da56d712ac9c,Khusein Askhabov,"5' 8""","69""",Orthodox,"Feb 13, 1995",23-1-0
4729c93ba705a3bf,Kiefer Crosbie,"5' 11""","70""",Switch,"Apr 05, 1990",10-6-0
71df36d6d8cf0d74,Kiichi Kunimoto,"5' 10""","71""",Orthodox,"May 01, 1981",18-7-2 (1 NC)
08ae5cd9aef7ddd3,Kimo Leopoldo,"6' 3""",--,Orthodox,"Jan 05, 1968",10-7-1
887961364be5ceb3,King Green,"5' 10""","71""",Orthodox,"Sep 09, 1986",36-17-1 (1 NC)
296a120cb880477b,Kiru Sahota,"5' 10""","73""",Orthodox,"May 28, 1995",12-3-0
ce47f49e5c386a9c,Kit Cope,"6' 0""",--,Orthodox,"Mar 17, 1977",6-7-0
9f5e3c20ce40b344,Klaudia Sygula,"5' 8""","69""",Orthodox,"Dec 30, 1998",8-2-0
102a8fdf8cbf7467,Kleydson Rodrigues,"5' 5""","67""",Orthodox,"Oct 22, 1995",8-4-0
7279654c7674cd24,Klidson Abreu,"6' 0""","74""",Orthodox,"Dec 24, 1992",15-4-0 (1 NC)
aebaa8cec15b083d,Kody Steele,"5' 9""","71""",Orthodox,"Apr 21, 1995",8-1-0
2a6f8136da1e52c0,Koji Kitao,"6' 7""",--,Southpaw,"Oct 12, 1963",1-2-0
01daf32100ed7517,Koji Oishi,"5' 8""",--,Orthodox,"May 31, 1977",25-10-10
22061ff217907c78,Konstantin Erokhin,"5' 11""",--,Orthodox,"Jan 31, 1983",9-3-0
baed16f18348908e,Kris McCray,"6' 0""","76""",Orthodox,"Sep 24, 1981",8-5-0
9c27f3217891f3f0,Kris Moutinho,"5' 7""","68""",Southpaw,"Aug 09, 1992",14-8-0
af49a6c491ca22a3,Kristian Rothaermel,"6' 0""",--,Open Stance,"Jan 31, 1972",4-3-0
5b5b9c6f6f270369,Kristof Midoux,"6' 1""",--,Orthodox,"Jul 30, 1974",6-10-0
242d36d241b43c12,Kron Gracie,"5' 9""","70""",Southpaw,"Jul 11, 1988",5-3-0
4e06913c91da5200,Krzysztof Jotko,"6' 1""","77""",Southpaw,"Aug 19, 1989",24-6-0
59583ff832fe9d68,Krzysztof Soszynski,"6' 1""","77""",Open Stance,"Aug 02, 1977",26-12-1
9d4522df6fc49a47,Kuniyoshi Hironaka,"5' 10""","70""",Orthodox,"Jun 17, 1976",23-9-0
a7151778b3381036,Kurt Holobaugh,"5' 11""","70""",Orthodox,"Sep 08, 1986",22-10-0 (1 NC)
aa1952ec0b3dd8e1,Kurt Pellegrino,"5' 8""","70""",Orthodox,"May 07, 1979",16-7-0
9d51798e61f2e0c7,Kurtis Campbell,"5' 9""","72""",Switch,"Jul 29, 2002",8-1-0
c13042265355a290,Kwan Ho Kwak,"5' 5""",--,Switch,"Jun 18, 1989",9-2-0
c5af5750e8bae4f0,Kyle Bochniak,"5' 7""","70""",Orthodox,"Feb 05, 1987",8-5-0
a6959da32f0e6b5d,Kyle Bradley,"5' 9""","71""",Orthodox,"Aug 19, 1982",19-12-0 (1 NC)
d6c0cdd7e467c440,Kyle Daukaus,"6' 2""","76""",Southpaw,"Feb 27, 1993",17-5-0 (1 NC)
b959e8c7fd8390d2,Kyle Kingsbury,"6' 4""","79""",Orthodox,"Mar 22, 1982",11-6-0 (1 NC)
31f8081c7600da93,Kyle Nelson,"5' 11""","71""",Switch,"Apr 20, 1991",17-7-1
7339d340aa2889cb,Kyle Noke,"6' 1""","76""",Southpaw,"Mar 18, 1980",22-10-1
873626e5547b5235,Kyle Prepolec,"5' 10""","70""",Southpaw,"Aug 30, 1989",18-10-0
bb61823f76361297,Kyle Stewart,"6' 0""","76""",Orthodox,"Jan 31, 1989",11-3-0
d7b2c0b53883ee80,Kyle Watson,"6' 0""",--,Southpaw,"Aug 09, 1979",13-8-1
60425d07ef4b91a7,Kyler Phillips,"5' 8""","72""",Orthodox,"Jun 12, 1995",12-5-0
98aa60cf58071fd6,Kyoji Horiguchi,"5' 4""","63""",Orthodox,"Oct 12, 1990",36-6-0 (1 NC)
a7897d200692ab64,Kyung Ho Kang,"5' 9""","73""",Orthodox,"Sep 09, 1987",19-11-0 (1 NC)
5431dccc09118234,Lance Benoist,"5' 11""","72""",Southpaw,"Aug 26, 1988",7-2-0
63eedfcc73071d41,Lance Gibson,"5' 9""",--,Orthodox,"Nov 20, 1970",4-5-0
07bc580bdf3eb9c8,Lance Gibson Jr.,"5' 9""","72""",Switch,"Feb 02, 1995",10-2-0
f9b200db02b488d9,Lando Vannata,"5' 9""","71""",Orthodox,"Mar 14, 1992",12-8-2
267f4a6568abe245,Landon Quinones,"5' 9""","70""",Southpaw,"Nov 21, 1995",7-3-1
e99821959a840bb8,Lara Procopio,"5' 4""","67""",Orthodox,"Nov 14, 1995",7-2-0
16b89be2f5c16fba,Larissa Pacheco,"5' 7""",--,Orthodox,"Sep 07, 1994",10-2-0
46f11d15c0134fe3,Larry Cureton,"6' 2""",--,Orthodox,--,0-2-0
a12a8314adc1c1c9,Laureano Staropoli,"6' 1""","71""",Orthodox,"Feb 27, 1993",9-5-0
f923e012414c883e,Lauren Mueller,"5' 5""","67""",Orthodox,"Nov 15, 1991",5-3-0
729d4bd5a6cd0a97,Lauren Murphy,"5' 5""","67""",Orthodox,"Jul 27, 1983",16-7-0
e6c5908910cc26e4,Lavar Johnson,"6' 4""","82""",Orthodox,"Jun 11, 1977",18-10-0
1c2f2571b18791b6,Laverne Clark,"5' 11""",--,Orthodox,"Dec 02, 1973",27-21-1
a1ad35b98a9136e5,Lawrence Lui,"5' 7""","72""",Orthodox,"Aug 04, 1996",8-1-0
8cb78f3a6c2a08f7,Leah Letson,"5' 7""","71""",Southpaw,"Aug 21, 1992",5-3-0
d1e1fdcea7c8a90a,Leandro Issa,"5' 7""","69""",Orthodox,"Sep 19, 1983",13-6-0
159da492e000afbf,Leandro Silva,"5' 9""","72""",Orthodox,"Nov 11, 1985",20-6-1 (1 NC)
32016899d0a222a3,Lee Murray,"6' 3""",--,Orthodox,"Sep 12, 1977",8-2-1 (1 NC)
918db42c3637916f,Leigh Remedios,"5' 7""",--,Orthodox,"Jan 13, 1976",18-10-2
6905d45bd71b50a9,Leo Kuntz,"5' 10""",--,Orthodox,"Oct 03, 1983",18-4-1
f1fac969a1d70b08,Leon Edwards,"6' 2""","74""",Southpaw,"Aug 25, 1991",22-6-0 (1 NC)
9eed2bcc9e0b92af,Leon Shahbazyan,"6' 4""","74""",Orthodox,"Nov 18, 1995",12-5-0
917e53fa0adea0d3,Leonard Garcia,"5' 10""","68""",Orthodox,"Jul 14, 1979",18-13-1
cc98d857b148e33a,Leonardo Guimaraes,"6' 0""",--,Orthodox,"Apr 15, 1982",11-5-0 (1 NC)
8bbc0cfc01bc1ba1,Leonardo Mafra,"5' 10""","70""",Orthodox,"Apr 25, 1989",13-4-0
45230be0641f3f53,Leonardo Morales,"5' 8""",--,Southpaw,"Dec 22, 1992",6-2-0
9c65736747ca92ec,Leonardo Santos,"6' 0""","75""",Orthodox,"Feb 05, 1980",18-7-1
396fe87b84ac2e1c,Lerone Murphy,"5' 9""","73""",Orthodox,"Jul 22, 1991",17-1-1
640a0f838f057a81,Lerryan Douglas,"5' 9""","72""",Orthodox,"Apr 27, 1995",14-5-0
76984112f697631f,Leslie Smith,"5' 9""","66""",Orthodox,"Aug 17, 1982",10-7-1
a69a7120cf26669d,Levan Chokheli,"5' 11""","72""",Orthodox,"Oct 02, 1996",15-3-0 (1 NC)
938ad489fb7a1f31,Levan Makashvili,"5' 8""","68""",Orthodox,"Jan 07, 1989",15-2-1
2ff2e6e5abea3e53,Lewis Gonzalez,"5' 10""",--,Orthodox,"Sep 19, 1987",11-3-0
e64b96c07d7ce999,Li Jingliang,"6' 0""","71""",Orthodox,"Mar 20, 1988",19-9-0
eebc23626e38f5dc,Liana Jojua,"5' 4""","62""",Orthodox,"Mar 22, 1995",8-5-0
ec0dcceace7d25a3,Liang Na,"5' 5""","67""",Orthodox,"Jul 27, 1996",19-8-0
f300763147320d12,Liliya Shakirova,"5' 4""","65""",Orthodox,"Oct 24, 1991",8-2-0
2eeaefbfc7f9fcff,Lina Lansberg,"5' 7""","65""",Orthodox,"Mar 13, 1982",10-8-0
77350fd0e6d1dba8,Lisa Ellis,"5' 4""",--,,"Nov 15, 1982",15-11-0
1a54231796e24a3f,Liudvik Sholinian,"5' 10""","71""",Orthodox,"Jan 20, 1990",9-4-1
dab8cfbb6b1db10a,Livinha Souza,"5' 3""","63""",Orthodox,"Mar 11, 1991",14-4-0
51a0c09cbe9b8472,Liz Carmouche,"5' 6""","66""",Orthodox,"Feb 19, 1984",13-7-0
265589bdd93e7ce5,Lodune Sincaid,"5' 9""",--,Orthodox,"May 07, 1973",15-9-0
6776260cb0aef647,Logan Clark,"6' 2""",--,Orthodox,"Feb 16, 1985",18-6-0
8c169fbe1ac33637,Loik Radzhabov,"5' 11""","69""",Orthodox,"Sep 17, 1990",18-6-1
4e30e4250cb08b61,Loma Lookboonmee,"5' 1""","61""",Orthodox,"Jan 18, 1996",10-5-0
bb2c3c3a466224af,Lone'er Kavanagh,"5' 6""","67""",Orthodox,"Jun 09, 1999",10-2-0
8e5d953bdb9ae5e7,Loopy Godinez,"5' 2""","61""",Orthodox,"Sep 06, 1993",14-6-0
9450848a71d53776,Lorenz Larkin,"5' 11""","72""",Orthodox,"Sep 03, 1986",18-6-0 (1 NC)
5b43d68174b6e2ab,Losene Keita,"5' 7""","72""",Orthodox,"Dec 30, 1997",16-2-0
cdb7b38b1b357f26,Louie Sutherland,"6' 3""","76""",Orthodox,"Feb 08, 1994",11-5-0
afe8d5b39ff7fca2,Louis Cosce,"5' 9""","71""",Orthodox,"Aug 27, 1995",7-2-0
b72a60a0cadff408,Louis Gaudinot,"5' 3""","63""",Orthodox,"Aug 28, 1984",8-4-0 (1 NC)
d2bc285ead803db0,Louis Smolka,"5' 9""","68""",Orthodox,"Jul 16, 1991",17-9-0
1ffc38f67785797b,Lowell Anderson,"5' 6""",--,Orthodox,--,0-1-0
9ccf8371fd80d45d,Luan Chagas,"6' 0""","75""",Orthodox,"Jun 17, 1993",15-3-1
6fc506e1099afe20,Luan Lacerda,"5' 7""","71""",Orthodox,"Jan 07, 1993",13-4-0
528b071cf3da7c56,Luana Carolina,"5' 6""","69""",Orthodox,"Jun 11, 1993",11-5-0
a3a542074109b347,Luana Pinheiro,"5' 2""","62""",Orthodox,"Nov 18, 1992",11-5-0
5078e1dacf9d25f4,Luana Santos,"5' 6""","67""",Orthodox,"Apr 16, 2000",11-2-0
11583163f45c7b31,Lucas Alexander,"5' 11""","73""",Orthodox,"Jul 28, 1995",8-5-0
710f0f8c5d5c9d41,Lucas Almeida,"5' 11""","71""",Orthodox,"Jan 31, 1991",15-5-0
33a8708747b7f943,Lucas Brennan,"5' 10""","72""",Southpaw,"Jun 03, 2000",11-3-0
7413b80dbb0f8f9f,Lucas Martins,"6' 0""","72""",Southpaw,"Nov 11, 1988",19-3-0
e0d3d9b564f95635,Lucas Rocha,"5' 3""","64""",Orthodox,"Aug 12, 2000",18-2-0
3cf66c62d9069f43,Lucie Pudilova,"5' 8""","67""",Orthodox,"Jun 13, 1994",14-10-0
a780d16cf7eed44d,Lucio Linhares,"6' 2""",--,Orthodox,"Dec 08, 1973",19-8-0
5b86d491d63890c5,Ludovit Klein,"5' 7""","72""",Southpaw,"Feb 22, 1995",24-5-1
9583662df31d943f,Luigi Fioravanti,"5' 8""","70""",Orthodox,"Jan 22, 1981",26-15-0
2f1a257d6777096d,Luigi Vendramini,"5' 8""","73""",Orthodox,"Jan 16, 1996",9-3-0
33a86e839ad202d8,Luis Felipe Dias,"5' 10""","74""",,"Jan 17, 1995",18-5-0
29162be25ebef5f0,Luis Gurule,"5' 5""","64""",Orthodox,"Nov 16, 1993",11-4-0
e5bda12faabfc850,Luis Henrique,"6' 2""","74""",Orthodox,"Aug 21, 1993",10-5-0 (1 NC)
e530df53922f413e,Luis Pajuelo,"5' 10""","69""",Orthodox,"Dec 18, 1994",8-2-0
2844b047183a1adb,Luis Pena,"6' 3""","75""",Southpaw,"Jul 05, 1993",9-3-0
7bc475b0fc2020ab,Luis Ramos,"5' 8""",--,Orthodox,"Jan 18, 1981",20-10-2
12e0fdc606f7e274,Luis Saldana,"5' 11""","73""",Orthodox,"Jan 27, 1991",16-7-1
24b033b3daf1c9df,Luiz Cane,"6' 2""","77""",Southpaw,"Apr 24, 1981",17-7-0 (1 NC)
2153a7f8396a46cc,Luiz Dutra,"5' 11""",--,Orthodox,"May 06, 1982",13-6-1
0c25d0a5e8cdbf19,Lukasz Brzeski,"6' 3""","78""",Orthodox,"May 17, 1992",9-7-1 (1 NC)
fb41432b622992a9,Lukasz Sajewski,"5' 8""","71""",Orthodox,"Nov 27, 1990",13-3-0
172c2135e70f87b7,Luke Barnatt,"6' 6""","77""",Orthodox,"Apr 13, 1988",13-4-0
68d76fd9ecf7431d,Luke Caudillo,"5' 7""",--,Orthodox,"Nov 30, 1980",17-17-0
93ce4ac89e3d7652,Luke Cummo,"6' 0""","74""",Orthodox,"Apr 27, 1980",6-6-0
d62e280d0f7b6d6f,Luke Fernandez,"6' 1""","76""",Orthodox,"Jun 29, 1995",6-1-0
4c288a2b250bb576,Luke Jumeau,"5' 11""","72""",Orthodox,"Feb 12, 1988",13-5-0
b1de86d835638319,Luke Riley,"5' 9""","69""",Orthodox,"Jun 30, 1999",14-0-0
00e11b5c8b7bfeeb,Luke Rockhold,"6' 3""","77""",Southpaw,"Oct 17, 1984",16-6-0
96428b9e9bd048ea,Luke Sanders,"5' 6""","67""",Southpaw,"Dec 12, 1985",13-5-0
2284092f8b63273b,Luke Zachrich,"6' 2""","74""",Orthodox,"Dec 19, 1981",14-4-0
4e0692ad070976e4,Lyman Good,"6' 0""","74""",Orthodox,"May 26, 1985",21-6-0 (1 NC)
f7a7f7118d4b01b6,Lyoto Machida,"6' 1""","74""",Southpaw,"May 30, 1978",24-8-0
86f582852a5b240a,Mac Danzig,"5' 8""","70""",Orthodox,"Jan 02, 1980",21-12-1
6b5b9be990774f0e,Maciej Jewtuszko,"6' 0""",--,Southpaw,"Jan 31, 1981",12-3-0
51b1e2fd9872005b,Mackens Semerzier,"5' 9""","72""",Orthodox,"Nov 03, 1980",8-4-0 (1 NC)
7447e9f28508106a,Mackenzie Dern,"5' 4""","63""",Orthodox,"Mar 24, 1993",16-5-0
9cdd2da1a9104a0b,Macy Chiasson,"5' 11""","72""",Orthodox,"Jul 27, 1991",11-6-0
69f01b25dfabaf6b,Mads Burnell,"5' 8""","69""",Orthodox,"Mar 06, 1994",9-3-0
0e21976afc92e4d1,Magnus Cedenblad,"6' 5""","79""",Orthodox,"Apr 10, 1982",14-5-0
d802174b0c0c1f4e,Magomed Ankalaev,"6' 3""","75""",Orthodox,"Jun 02, 1992",21-2-1 (1 NC)
87f19d19f4cb73f8,Magomed Bibulatov,"5' 5""","65""",Orthodox,"Aug 22, 1988",14-2-0
6e344b71421103da,Magomed Gadzhiyasulov,"6' 2""","75""",Orthodox,"Nov 04, 1993",9-1-0
31d7446b184e3305,Magomed Mustafaev,"5' 8""","71""",Orthodox,"Aug 02, 1988",14-4-0
8c1ca54b5089d199,Maheshate,"6' 0""","71""",Orthodox,"Dec 01, 1999",10-5-0
2fee10d5cf86bfca,Maia Stevenson,"5' 4""","62""",Orthodox,"Mar 19, 1982",6-5-0
d58478ded5534695,Maiquel Falcao,"5' 11""",--,Orthodox,"Mar 08, 1981",37-10-0 (1 NC)
8f5c8850b2484173,Mairbek Taisumov,"5' 9""","73""",Orthodox,"Aug 08, 1988",27-6-0
480779d7f9a424d3,Mairon Santos,"5' 7""","72""",Orthodox,"Jun 10, 2000",18-1-0
